Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,World,Plastic or Rubber,Export,Export(US$ Mil),              3.42,              4.16,              4.28,              5.32,             11.42,             11.28,              8.33,              5.69,              9.86,              4.94,              5.29,              7.13,              7.12,              6.84,              3.82,              2.04,              2.25,              2.45,              1.19,              2.48,              2.62,              1.72,              0.62,              0.66,              0.24,              0.30,              0.59,,,,
Bolivia,World,Raw materials,Export,Export(US$ Mil),           2917.21,           2822.54,           2400.44,           2438.69,           3281.34,           3442.12,           3976.12,           3175.47,           2314.14,           1829.15,           2077.19,           1511.05,           1307.78,            831.68,            600.30,            415.32,            318.81,            287.17,            407.44,            375.31,            400.55,            479.97,            434.89,            419.56,            304.56,            259.74,            331.30,,,,
Bolivia,World,Stone and Glass,Export,Export(US$ Mil),           1367.88,           1289.11,           1013.34,            966.78,           1600.13,            844.36,           1371.92,            621.20,            283.53,            209.93,            242.34,            215.19,            221.01,            158.09,            108.06,            136.42,            160.44,            150.90,            150.69,            157.05,            192.78,            198.63,             26.57,            238.00,            299.93,            159.01,             39.87,,,,
Bolivia,World,Textiles and Clothing,Export,Export(US$ Mil),             22.91,             16.69,             15.15,             34.30,             62.11,             45.28,             74.76,             55.40,             88.92,             67.95,            126.07,             70.35,             70.99,             70.42,             71.01,             52.72,             33.44,             42.82,             55.86,             59.75,             47.96,             70.65,             61.80,             49.77,             36.65,             24.90,             20.89,,,,
Bolivia,World,Transportation,Export,Export(US$ Mil),             23.18,             16.87,             21.11,             37.30,             25.43,             24.27,             38.15,             10.75,              9.41,,              0.00,              0.01,             84.99,             14.26,             14.11,             11.20,              9.55,             19.96,            155.05,            298.22,            156.74,              5.75,             62.69,             24.23,             12.52,              6.66,              6.05,,,,
Bolivia,World,Vegetable,Export,Export(US$ Mil),            748.94,            696.43,            783.47,            810.88,           1029.38,           1167.98,            946.56,            710.83,            615.60,            567.50,            593.39,            409.83,            334.23,            316.60,            291.47,            235.14,            189.81,            172.33,            241.57,            200.77,            202.88,            206.55,            179.65,            149.70,            133.23,             74.42,             54.42,,,,
Bolivia,World,Wood,Export,Export(US$ Mil),             55.24,             47.93,             45.69,             54.06,             60.56,             62.16,             66.18,             80.16,             99.56,             82.41,             98.99,            106.60,             90.66,             70.13,             58.45,             44.49,             43.02,             43.38,             59.78,             54.39,             72.80,             92.55,             86.05,             79.11,             89.83,             56.45,             51.14,,,,
Bolivia,World,All Products,Export,Exports (in US$ Mil),           9064.74,           8338.06,           7228.17,           8923.12,          13034.22,          12371.52,          11990.83,           9213.94,           7051.43,           5296.74,           6899.34,           4812.70,           4223.30,           2797.42,           2254.33,           1650.68,           1371.65,           1352.89,           1456.67,           1401.88,           1323.27,           1272.10,           1086.94,           1181.21,           1124.23,            808.94,            765.31,,,,
Bolivia,World,Capital goods,Import,Import(US$ Mil),           3324.20,           3104.89,           2864.42,           3426.40,           3868.38,           3320.75,           2693.69,           2467.48,           1705.03,           1339.27,           1399.05,           1049.84,            813.19,            623.43,            519.93,            477.63,            492.17,            452.03,            598.02,            711.73,            924.20,            752.50,            678.08,            543.63,            402.74,            479.58,            456.37,,,,
Bolivia,World,Consumer goods,Import,Import(US$ Mil),           4163.41,           3746.74,           3354.41,           3949.63,           4017.05,           3882.24,           3557.64,           3268.54,           2188.94,           1571.30,           1915.05,           1295.19,           1072.94,            878.54,            661.47,            596.58,            575.99,            644.53,            649.75,            522.63,            655.48,            497.52,            421.25,            363.30,            366.75,            286.47,            274.66,,,,
