Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,Capital goods,Export,Export(US$ Mil),             43.19,             32.80,             34.34,             36.20,             38.94,             38.04,             32.36,             33.16,             31.89,             28.10,             30.04,             25.09,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Chemicals,Export,Export(US$ Mil),             48.72,             40.62,             34.88,             33.42,             31.42,             27.61,             30.75,             30.30,             31.86,             35.93,             29.63,             23.57,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Consumer goods,Export,Export(US$ Mil),            687.71,            686.99,            604.76,            616.06,            626.53,            553.60,            496.70,            489.79,            375.00,            370.59,            348.26,            311.44,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Food Products,Export,Export(US$ Mil),             96.90,             89.82,             89.27,             91.99,             90.26,             88.36,             80.55,             67.61,             50.38,             42.52,             44.10,             35.69,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Footwear,Export,Export(US$ Mil),             36.07,             38.18,             33.49,             39.50,             42.81,             37.72,             31.76,             36.43,             25.75,             26.22,             27.55,             25.03,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Fuels,Export,Export(US$ Mil),              0.83,              1.01,              1.52,              1.57,              2.20,              2.17,              2.54,              1.63,              1.55,              2.15,              3.16,              1.39,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Hides and Skins,Export,Export(US$ Mil),              4.38,              4.14,              2.49,              5.72,              7.44,              5.04,              3.24,              2.59,              3.49,              2.70,              3.95,              4.47,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Intermediate goods,Export,Export(US$ Mil),            207.70,            161.01,            144.35,            144.53,            129.05,            119.99,            125.89,            103.42,             80.82,             72.30,             94.30,             93.11,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Mach and Elec,Export,Export(US$ Mil),             30.25,             21.00,             18.63,             21.14,             26.43,             31.39,             25.79,             26.35,             25.21,             21.64,             25.94,             20.78,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Metals,Export,Export(US$ Mil),            179.79,            125.30,             89.41,            114.45,            112.05,            101.66,            107.45,            123.15,             83.63,             58.14,             88.56,             69.90,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Minerals,Export,Export(US$ Mil),             36.12,             19.91,             12.73,             11.57,             13.22,             29.16,             18.64,              4.16,             11.49,              2.70,              9.61,              7.25,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Miscellaneous,Export,Export(US$ Mil),            124.53,            121.51,            109.62,            111.42,            109.52,             89.29,             77.03,             69.82,             48.92,             60.65,             53.82,             51.17,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Plastic or Rubber,Export,Export(US$ Mil),            102.76,             94.09,             86.04,             81.41,             74.63,             76.67,             64.07,             59.02,             46.15,             34.61,             46.42,             39.70,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Raw materials,Export,Export(US$ Mil),            217.03,            184.09,            143.05,            161.03,            149.20,            188.97,            119.14,            116.29,             86.84,             43.88,             81.48,             68.15,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Stone and Glass,Export,Export(US$ Mil),            227.05,            245.87,            205.13,            201.90,            218.70,            171.37,            154.51,            165.80,            121.43,            118.91,            102.94,            109.81,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Textiles and Clothing,Export,Export(US$ Mil),             15.98,             16.21,             12.96,             13.15,             11.91,             14.84,             14.62,             13.43,              8.78,              9.48,             14.68,             17.72,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Transportation,Export,Export(US$ Mil),             10.97,             12.03,             12.49,             11.47,             11.37,              9.05,              8.83,              6.22,              7.73,              8.18,              5.83,              6.97,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Vegetable,Export,Export(US$ Mil),            174.56,            175.50,            165.83,            166.84,            137.80,            150.20,             99.47,             74.88,             57.26,             46.14,             55.08,             59.53,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,Wood,Export,Export(US$ Mil),             59.26,             53.18,             46.87,             47.47,             49.10,             47.91,             44.52,             42.39,             33.15,             36.07,             40.95,             31.38,,,,,,,,,,,,,,,,,,,
