Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Lesotho,World,Intermediate goods,Import,Import(US$ Mil),,            641.84,,            402.20,            304.80,            380.88,            374.86,            253.74,            281.67,            304.46,            150.93,,,,            281.45,            285.19,            208.66,            113.36,            141.14,,,,,,,,,,,,
Lesotho,World,Raw materials,Import,Import(US$ Mil),,            175.51,,            128.84,            167.45,            217.50,            153.40,            155.86,            125.40,            131.81,             91.85,,,,            106.75,            102.29,             93.73,             68.87,            103.93,,,,,,,,,,,,
Lesotho,World,All Products,Import,Imports (in US$ Mil),,           2065.57,,           1409.57,           1423.68,           1831.55,           1594.25,           1459.72,           1276.60,           1356.08,           1066.15,,,,           1399.39,           1115.03,            800.17,            598.23,            613.30,,,,,,,,,,,,
Lesotho,Zambia,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,              6.90,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,...,...,Development,"GNI per capita, Atlas method (current US$)",           1390.00,           1250.00,           1320.00,   1350.00,   1450.00,   1560.00,   1610.00,   1440.00,   1300.00,   1230.00,   1310.00,   1300.00,   1130.00,   1020.00,    810.00,    670.00,    590.00,    640.00,    580.00,    610.00,    620.00,    690.00,    700.00,    690.00,    680.00,    660.00,    650.00,    580.00,    550.00,    520.00,    500.00
Lesotho,...,...,Trade Indicator,HH Market concentration index,,              0.23,,      0.28,      0.29,      0.28,      0.28,      0.30,      0.30,      0.50,      0.47,,,,      0.83,      0.92,      0.91,      0.79,      0.65,,,,,,,,,,,,
Lesotho,...,...,Trade Indicator,Index of export market penetration,,              1.31,,      1.26,      1.26,      1.24,      1.25,      1.28,      1.27,      1.59,      1.59,,,,      1.49,      1.30,      1.20,      1.18,      1.17,,,,,,,,,,,,
Lesotho,...,...,Development,Trade (% of GDP),            128.01,            125.25,            124.54,    121.95,    117.91,    124.58,    139.00,    138.39,    140.08,    156.00,    161.89,    161.77,,,,,,,,,,,,,,,,,,,
Lesotho,...,...,Development,Trade Balance (% of GDP),            -40.35,            -42.95,            -40.89,    -41.31,    -46.68,    -53.12,    -61.64,    -50.21,    -61.45,    -68.10,    -55.55,    -57.39,,,,,,,,,,,,,,,,,,,
Lesotho,...,...,Development,Trade in services (% of GDP),             18.90,             19.60,             18.91,     15.91,     13.76,     15.84,     18.41,     19.12,     20.59,     26.61,     25.72,     24.37,     23.14,     23.86,     27.02,     30.76,     31.45,     29.82,     30.77,     30.33,     34.76,     42.16,     44.86,     49.55,     55.84,     55.78,     58.04,     63.18,     73.45,     77.51,     81.04
Lesotho,Bangladesh,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      0.28,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,     30.46,     46.06,      4.63,      3.19,      3.02,,      1.63,,,,,      9.76,      1.02,,      7.69,,,,,,,,,,,,,
Lesotho,Botswana,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      0.24,,,,,,,,,,,,
Lesotho,Botswana,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,      0.28,,,,,,,,,,,,,
Lesotho,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,              0.80,,      0.44,,,      0.86,      5.61,      1.57,     15.13,      0.45,,,,      0.57,      1.59,      6.92,      5.15,      0.07,,,,,,,,,,,,
Lesotho,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,             14.84,,      5.18,      2.89,      3.52,      2.79,      0.41,      2.64,,,,,,      4.00,      2.62,      3.81,      0.45,      1.60,,,,,,,,,,,,
Lesotho,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      0.45,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Gabon,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      0.23,,,,,,,,,,,,,
Lesotho,"Gambia, The",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      0.19,,,,,,,,,,,,,,,,,,,,,
Lesotho,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,              0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      1.11,      1.37,,,,      1.55,,,,,,,,,,,,,,,,
Lesotho,Greece,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      0.36,,,,,,,,,,,,
Lesotho,"Hong Kong, China",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      1.35,      0.73,,,,,,,,      5.75,      6.32,      4.63,,,,,,,,,,,,,,
Lesotho,India,All Products,Import,Partner share(%)-Top 5 Import Partner,,              2.54,,      2.15,      1.58,      2.29,      0.49,      0.64,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,      0.79,,,,,,,,,,,,,,
Lesotho,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,              1.63,,      1.66,      1.48,,,,,      2.49,      1.82,,,,,,,,,,,,,,,,,,,,
Lesotho,Kenya,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,      0.61,,,,,,,,,,,,,,,,,,,,
Lesotho,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      3.24,,,,,,,,,,,,,,,,,,,,,,
