Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Myanmar,Malaysia,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.19,,,      5.96,,,,,,,,,,,,,     12.00,,,,,,,,,      8.63,,,,
Myanmar,Pakistan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      6.33,,,,
Myanmar,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,              5.30,              7.63,      4.96,      4.80,      5.75,,      4.88,      5.16,,,,,,,,,,,,,,,,,,     23.57,,,,
Myanmar,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,             19.08,             15.22,             14.45,     21.64,     23.14,     18.96,     26.45,     29.51,     23.06,,,,,,,,,     22.88,,,,,,,,,     14.94,,,,
Myanmar,Thailand,All Products,Export,Partner share(%)-Top 5 Export Partner,             18.34,             19.44,             19.20,     29.27,     32.71,     40.21,     26.45,     39.58,     35.83,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Thailand,All Products,Import,Partner share(%)-Top 5 Import Partner,             13.41,             11.25,             12.65,     11.58,      9.78,      8.59,      9.80,      8.88,      9.61,,,,,,,,,,,,,,,,,,,,,,
Myanmar,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      5.73,,,,
Myanmar,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,     11.29,,,,,,,,,,,,,,,,,,,,,,
Myanmar,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,     17.91,,,,,,,,,,,,,,,,,,,,,,
Myanmar,World,All Products,Trade Indicator,Country Growth (%),              8.27,              7.42,             -7.02,    -25.39,     48.38,     13.04,      0.63,     13.17,      4.53,,,,,,,,,     19.78,,,,,,,,,     21.77,,,,
Myanmar,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,     47.91,,      4.12,      3.19,     16.18,     16.19,,,,,,,,,      3.53,,,,,,,,,,,,,
Myanmar,World,Animal,Export,Export Product share(%),              6.34,              4.53,              4.68,      4.00,      3.78,      5.82,      7.93,      6.38,      3.63,,,,,,,,,,,,,,,,,,      7.60,,,,
Myanmar,World,Capital goods,Export,Export Product share(%),              4.01,              5.32,              4.20,      0.16,      0.18,      0.29,      0.24,      0.09,      0.05,,,,,,,,,,,,,,,,,,      0.94,,,,
Myanmar,World,Chemicals,Export,Export Product share(%),              0.08,              0.19,              0.07,      0.02,      0.02,      0.07,      0.02,      0.05,      0.01,,,,,,,,,,,,,,,,,,      0.04,,,,
Myanmar,World,Consumer goods,Export,Export Product share(%),             56.94,             55.55,             56.44,     55.29,     50.82,     45.12,     37.54,     47.33,     39.73,,,,,,,,,,,,,,,,,,     18.00,,,,
Myanmar,World,Food Products,Export,Export Product share(%),              5.56,              6.62,              9.84,      2.43,      0.27,      0.60,      0.32,      0.28,      0.20,,,,,,,,,,,,,,,,,,      1.35,,,,
Myanmar,World,Footwear,Export,Export Product share(%),              2.47,              1.88,              1.27,      0.71,      0.66,      0.72,      0.75,      0.70,      0.61,,,,,,,,,,,,,,,,,,      0.02,,,,
Myanmar,World,Fuels,Export,Export Product share(%),             21.56,             26.67,             28.16,     42.32,     40.20,     33.62,     24.36,     35.91,     33.09,,,,,,,,,,,,,,,,,,      0.29,,,,
Myanmar,World,Hides and Skins,Export,Export Product share(%),              0.94,              0.69,              0.19,      0.08,      0.06,      0.07,      0.08,      0.10,      0.06,,,,,,,,,,,,,,,,,,      0.03,,,,
Myanmar,World,Intermediate goods,Export,Export Product share(%),             20.89,             18.14,             21.72,     22.00,     21.66,     18.97,     23.84,     30.19,     30.76,,,,,,,,,,,,,,,,,,      9.92,,,,
Myanmar,World,Mach and Elec,Export,Export Product share(%),              1.81,              1.63,              5.33,      0.31,      0.24,      0.29,      0.21,      0.04,      0.02,,,,,,,,,,,,,,,,,,      0.63,,,,
Myanmar,World,Metals,Export,Export Product share(%),              7.13,              6.81,              3.67,      3.56,      2.82,      0.94,      1.05,      0.59,      0.60,,,,,,,,,,,,,,,,,,      1.97,,,,
Myanmar,World,Minerals,Export,Export Product share(%),              0.18,              0.20,              0.22,      0.21,      0.48,      0.40,      0.33,      0.20,      0.08,,,,,,,,,,,,,,,,,,      0.71,,,,
Myanmar,World,Miscellaneous,Export,Export Product share(%),              1.19,              1.69,              1.83,      5.51,      6.37,      7.98,      0.59,      0.55,     17.39,,,,,,,,,,,,,,,,,,      0.51,,,,
Myanmar,World,Plastic or Rubber,Export,Export Product share(%),              1.74,              2.02,              1.53,      1.19,      1.20,      2.34,      2.13,      3.94,      1.52,,,,,,,,,,,,,,,,,,      2.56,,,,
Myanmar,World,Raw materials,Export,Export Product share(%),             17.87,             19.56,             16.43,     17.21,     21.08,     27.86,     38.18,     22.14,     11.97,,,,,,,,,,,,,,,,,,     71.14,,,,
Myanmar,World,Stone and Glass,Export,Export Product share(%),              5.68,              2.84,              3.67,      5.51,      9.55,      7.23,      4.37,     14.97,     19.48,,,,,,,,,,,,,,,,,,      4.32,,,,
Myanmar,World,Textiles and Clothing,Export,Export Product share(%),             25.40,             18.06,             14.14,      7.87,      9.30,     10.59,      9.50,      6.14,      3.94,,,,,,,,,,,,,,,,,,      3.62,,,,
Myanmar,World,Transportation,Export,Export Product share(%),              2.33,              3.71,              0.35,      0.03,      0.02,      0.11,      0.20,      0.05,      0.02,,,,,,,,,,,,,,,,,,      0.02,,,,
Myanmar,World,Vegetable,Export,Export Product share(%),             15.97,             20.75,             22.97,     24.09,     21.40,     23.18,     25.59,     22.63,     12.55,,,,,,,,,,,,,,,,,,     43.32,,,,
Myanmar,World,Wood,Export,Export Product share(%),              1.60,              1.70,              2.06,      2.16,      3.63,      6.05,     22.58,      7.46,      6.81,,,,,,,,,,,,,,,,,,     33.00,,,,
Myanmar,World,Capital goods,Import,Import Product share(%),             23.87,             26.46,             28.40,     37.16,     27.76,     33.28,     22.91,     27.86,     21.40,,,,,,,,,     28.84,,,,,,,,,     33.23,,,,
Myanmar,World,Consumer goods,Import,Import Product share(%),             43.05,             41.80,             38.83,     30.93,     33.68,     32.68,     38.79,     40.02,     33.82,,,,,,,,,     27.78,,,,,,,,,     32.57,,,,
Myanmar,World,Intermediate goods,Import,Import Product share(%),             30.07,             27.38,             30.35,     27.94,     28.26,     30.98,     32.30,     28.31,     25.73,,,,,,,,,     33.64,,,,,,,,,     32.89,,,,
Myanmar,World,Raw materials,Import,Import Product share(%),              2.92,              2.35,              2.02,      1.91,      2.29,      2.06,      5.45,      2.21,      0.86,,,,,,,,,      8.49,,,,,,,,,      1.24,,,,
Myanmar,World,All Products,Tariff,Maximum Rate (%),,,,     40.00,,     40.00,     40.00,     40.00,     40.00,,,,,,,,,     40.00,,,,,,,,,,,,,
Myanmar,World,All Products,Tariff,Simple Average (%),,,,      2.08,,      4.77,      4.77,      3.25,      3.48,,,,,,,,,      4.47,,,,,,,,,,,,,
Myanmar,World,All Products,Tariff,Weighted Average (%),,,,      1.72,,      4.07,      4.86,      1.99,      2.43,,,,,,,,,      3.98,,,,,,,,,,,,,
Myanmar,World,Capital goods,Tariff,Weighted Average (%),,,,      1.02,,      2.32,      2.23,      1.46,      1.53,,,,,,,,,      1.98,,,,,,,,,,,,,
Myanmar,World,Consumer goods,Tariff,Weighted Average (%),,,,      4.53,,      8.20,     11.08,      1.85,      1.97,,,,,,,,,      3.79,,,,,,,,,,,,,
Myanmar,World,Intermediate goods,Tariff,Weighted Average (%),,,,      0.68,,      3.44,      3.45,      2.61,      3.74,,,,,,,,,      6.15,,,,,,,,,,,,,
Myanmar,World,Raw materials,Tariff,Weighted Average (%),,,,      3.78,,      4.21,      6.05,      1.14,      1.14,,,,,,,,,      2.87,,,,,,,,,,,,,
Myanmar,World,All Products,Trade Indicator,World Growth (%),              3.50,              5.68,             -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,,,,,,,,,     -1.71,,,,,,,,,     11.98,,,,
