Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Swaziland,Mozambique,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      3.46,,      2.61,,,,,,,,,,,,,,,
Swaziland,Namibia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      2.80,,,,,,,,,,,,,,,,,,,
Swaziland,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      1.22,,,,,,,,,,,,,,,,
Swaziland,Nigeria,All Products,Export,Partner share(%)-Top 5 Export Partner,,              4.67,              4.44,      4.89,      5.01,      2.62,,,,,,,,,,,,      2.47,,,,,,,,,,,,,
Swaziland,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,     35.20,,,,,,,,,,,,,,,
Swaziland,"Other Asia, nes",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      1.23,      1.33,,,,,,      1.92,      3.06,      3.13,      3.48,      6.21,      3.24,,      0.73,,,,,,,,,,,,
Swaziland,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,,              1.20,              1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,,             69.36,             67.02,     66.04,     63.14,     64.44,,,,,,     79.81,     30.50,     37.47,     42.44,     31.52,     18.95,     54.90,     59.67,,,,,,,,,,,,
Swaziland,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,,             77.63,             81.43,     80.76,     87.25,     88.23,,,,,,     81.35,     80.10,     80.87,     88.56,     82.29,     79.71,     78.01,     93.16,,,,,,,,,,,,
Swaziland,Switzerland,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,      1.71,,,,,,,,,,,,,,
Swaziland,Tanzania,All Products,Export,Partner share(%)-Top 5 Export Partner,,              1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,Uganda,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,     16.86,,,,,,,,,,,,,,,,,,
Swaziland,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      0.50,,,,,,,,,,,,,,,,,,,
Swaziland,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,     10.05,,,,,      3.70,,,,,,,,,,,,
Swaziland,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      1.97,,,      1.81,      3.14,,,,,,,,,,,,,
Swaziland,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      3.34,      4.40,      6.33,     13.15,      5.92,,      8.85,,,,,,,,,,,,
Swaziland,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,              1.78,,      1.43,      0.73,,,,,,,      1.37,,,,,,,,,,,,,,,,,,,
Swaziland,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,     26.92,,,,,,,,,,,,,,,,
Swaziland,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      1.18,,,,,,,,,,,,
Swaziland,World,All Products,Trade Indicator,Country Growth (%),,              9.03,             -1.79,    -13.26,     -1.41,      4.42,,,,,,      3.62,      6.08,      5.80,     12.94,      8.64,     15.84,      9.56,,,,,,,,,,,,,
Swaziland,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,             83.43,             75.13,     73.39,     76.21,     78.36,,,,,,     45.72,     50.83,     46.14,     47.19,,     44.53,     95.67,,,,,,,,,,,,,
Swaziland,World,Animal,Export,Export Product share(%),,              0.39,              0.64,      0.72,      0.68,      0.74,,,,,,      0.19,      0.46,      0.55,      0.70,      1.03,      1.15,      1.14,      1.97,,,,,,,,,,,,
Swaziland,World,Capital goods,Export,Export Product share(%),,              1.50,              1.19,      1.60,      1.39,      1.19,,,,,,      3.85,      3.38,      4.14,      2.72,      2.92,      3.20,      3.61,      9.15,,,,,,,,,,,,
Swaziland,World,Chemicals,Export,Export Product share(%),,             50.73,             49.71,     49.71,     51.65,     47.07,,,,,,     53.41,     42.52,     45.65,     26.19,     35.14,     47.27,     22.97,     20.07,,,,,,,,,,,,
Swaziland,World,Consumer goods,Export,Export Product share(%),,             19.60,             19.48,     21.45,     18.15,     18.33,,,,,,     13.49,     20.24,     23.58,     24.86,     39.72,     29.16,     42.90,     39.29,,,,,,,,,,,,
Swaziland,World,Food Products,Export,Export Product share(%),,             24.79,             27.21,     25.86,     24.49,     27.85,,,,,,     20.06,     25.58,     18.17,     12.34,     13.19,     12.04,     34.04,     29.43,,,,,,,,,,,,
