Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,World,Metals,Export,Export(US$ Mil),        1410482.10,        1284551.07,        1100822.33,        1184076.91,        1391028.02,        1358892.09,        1388221.75,        1467917.69,        1214613.47,         946131.92,        1455592.80,        1290276.63,        1060949.33,         838959.16,         724428.20,         525574.54,         438808.44,         413088.57,         431755.09,         351357.57,         367791.84,         377643.85,         352191.85,         348764.39,         253903.37,         180761.48,         163752.53,         131677.74,         112350.82,         106564.81,          69844.28
 World,World,Minerals,Export,Export(US$ Mil),         256103.74,         245960.84,         195515.67,         197214.65,         266258.50,         288634.71,         272045.91,         301081.91,         229655.73,         147459.75,         189462.94,         154752.54,         127488.18,          99380.65,          70972.50,          50951.72,          44428.08,          42534.96,          43788.78,          37550.89,          40211.34,          42104.29,          40254.98,          37704.20,          28151.34,          23604.07,          24946.97,          20528.46,          17884.13,          15412.54,           5489.40
 World,World,Miscellaneous,Export,Export(US$ Mil),        1869621.85,        1759036.79,        1684654.94,        1789181.74,        1891420.94,        1848110.08,        1763795.29,        1751648.88,        1562346.64,        1470532.44,        1659847.24,        1444415.76,        1295699.09,        1187878.15,        1053722.59,         891702.38,         713209.81,         654762.14,         669865.56,         462728.97,         435159.93,         448352.23,         417902.96,         393539.12,         317827.06,         257836.10,         209415.11,         159017.09,         107952.01,          88731.48,          69797.62
 World,World,Plastic or Rubber,Export,Export(US$ Mil),         917507.97,         866145.74,         776578.75,         779197.90,         885416.69,         882911.54,         855795.59,         871652.99,         717734.59,         565469.37,         685960.20,         640178.26,         551902.88,         481681.29,         419832.45,         340591.18,         286562.78,         266892.45,         273949.51,         226631.94,         223497.15,         221938.35,         207676.47,         206879.49,         151744.04,         106421.88,          95392.16,          72334.12,          53376.44,          47355.10,          32144.08
 World,World,Raw materials,Export,Export(US$ Mil),        2062791.13,        1890669.17,        1737362.53,        1770920.85,        2662253.01,        2929265.86,        2810823.52,        2883661.38,        2181419.82,        1595853.35,        2310531.76,        1740707.97,        1506930.49,        1237931.05,         979003.91,         807381.27,         678592.32,         641844.29,         672105.49,         479559.54,         440896.63,         486964.76,         514583.52,         442711.85,         366442.55,         295969.91,         277003.76,         222513.38,         130918.93,         107456.10,          35998.60
 World,World,Stone and Glass,Export,Export(US$ Mil),         913146.91,         899665.63,         889458.59,         909050.77,        1002532.41,        1197392.50,        1022364.66,         898698.53,         644956.91,         496528.87,         581779.81,         495289.21,         419319.70,         359203.82,         321800.09,         266624.20,         232873.39,         215428.86,         221759.77,         164688.72,         164891.19,         160839.07,         156577.33,         145870.91,         109958.17,          79317.94,          59897.06,          48448.31,          37438.19,          32483.19,          22702.45
 World,World,Textiles and Clothing,Export,Export(US$ Mil),         787803.40,         793156.18,         760874.95,         812149.41,         847945.82,         843631.51,         785578.53,         803370.96,         682779.76,         592786.75,         690716.89,         659694.78,         595435.11,         541947.00,         514783.15,         459572.98,         399177.44,         380577.87,         391159.41,         335503.45,         342660.26,         354553.88,         313350.84,         303892.91,         259795.27,         190012.57,         153638.08,         104392.90,          85318.24,          75465.73,          52079.36
 World,World,Transportation,Export,Export(US$ Mil),        2393534.35,        2294423.09,        2161095.09,        2031241.20,        2130012.98,        2059901.09,        1998429.23,        1969945.94,        1681672.10,        1338051.88,        1882583.47,        1737058.68,        1488256.66,        1285398.98,        1176891.74,        1035035.87,         906476.72,         839725.94,         827340.25,         698056.72,         682222.02,         630083.98,         586808.69,         551316.94,         471329.89,         367530.40,         348509.42,         292130.81,         209505.09,         185374.69,         132650.52
 World,World,Vegetable,Export,Export(US$ Mil),         612654.10,         629693.51,         582412.06,         573333.93,         631861.79,         627070.85,         604577.48,         596356.16,         472117.66,         409861.50,         483492.49,         365913.12,         285718.03,         255844.32,         240240.42,         214150.09,         180211.91,         164733.37,         161875.32,         159851.10,         170353.11,         174580.01,         171833.53,         161604.74,         131820.14,          95431.92,          92307.92,          66751.38,          40943.67,          37146.85,           9656.27
 World,World,Wood,Export,Export(US$ Mil),         483772.82,         450206.87,         422097.39,         424795.71,         470693.08,         461982.02,         440952.19,         466229.29,         415177.32,         361584.08,         441313.86,         421372.53,         372372.81,         340463.75,         323732.50,         279024.34,         245718.80,         234498.35,         245969.78,         204905.69,         199996.28,         204038.89,         202700.24,         211097.87,         161395.33,         121532.58,         112954.26,          87043.92,          68261.38,          62518.90,          26990.87
