Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Hungary,Romania,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           6360.68,           5863.76,           5155.25,           5355.45,           6121.49,           6111.63,           6127.70,           6759.42,           5098.75,           4336.55,           5739.59,,,,,,,,,,,,,,,,,,,,
Hungary,Russian Federation,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,            947.35,            752.34,            802.57,            807.04,            919.06,           1348.55,,,,
Hungary,Russian Federation,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,           7292.48,           8540.72,           8283.26,           8880.72,           6828.20,           5680.58,          10157.29,           6491.16,           6179.25,           4868.35,           3385.00,           2957.33,           2283.97,           2369.32,           2588.60,           1631.06,           1533.26,           1833.49,           1989.19,           1753.59,           1745.84,           1673.02,           1790.91,,,,
Hungary,"Serbia, FR(Serbia/Montenegro)",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,            340.49,,,,
Hungary,Slovak Republic,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           6422.67,           5374.15,           5053.41,           4992.12,           5500.57,           5796.84,           6048.64,           6513.32,           5073.13,,           5104.99,,,,,,,,,,,,,,,,,,,,
Hungary,Slovak Republic,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,           5672.03,           4958.77,           4794.85,           5619.79,           5704.17,           5331.19,           5474.19,,,,,,,,,,,,,,,,,,,,,,,
Hungary,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,           5162.44,           4390.65,,           4277.57,           3324.42,           3161.24,           3097.25,           1970.65,           1615.09,,,,,,,,            464.74,,,,,,
Hungary,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,            571.12,,,,,,
Hungary,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,           1525.30,           1475.02,           1297.18,           1034.35,,,,,            346.21,,,,,
Hungary,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,,,,,,,,,,,,,,,,        7140691.00,,,,,       10839443.02,        3577900.02,,,        2594372.00,,,,,
Hungary,World,Animal,Export,Export(US$ Mil),           2282.18,           2086.01,           1999.06,           1836.57,           2240.37,           2275.84,           2146.44,           2240.65,           1821.82,           1538.08,           1706.53,           1396.37,           1137.43,           1121.48,           1121.02,            985.11,            890.93,            919.33,            793.05,            750.00,            818.37,            888.33,            947.31,            826.78,            758.96,            655.18,            787.23,,,,
Hungary,World,Capital goods,Export,Export(US$ Mil),          51322.91,          47125.96,          44001.89,          41355.58,          46017.57,          45288.51,          43863.97,          50508.99,          43130.73,          37053.52,          48274.89,          44138.21,          36178.35,          31209.03,          29587.93,          22031.33,          16580.46,          14103.99,          13342.54,          11162.61,           9819.43,           6975.09,           2582.79,           2549.08,           1931.71,           1731.04,           1871.28,,,,
Hungary,World,Chemicals,Export,Export(US$ Mil),          11294.95,           9961.40,           8507.45,           8410.10,           8946.62,           8666.23,           7925.42,           7831.30,           6099.87,           5307.56,           5964.39,           4625.48,           4009.65,           3559.96,           3060.76,           2116.35,           1516.15,           1309.13,           1106.99,           1015.97,           1001.03,            986.21,            908.56,            908.99,            666.80,            667.43,            654.35,,,,
Hungary,World,Consumer goods,Export,Export(US$ Mil),          44750.31,          41244.60,          38456.92,          38127.69,          42256.05,          38331.15,          34678.65,          34973.38,          30440.51,          27077.32,          33537.18,          27706.13,          21850.05,          18126.74,          15992.76,          12794.44,          10908.36,          10035.32,           9026.72,           8597.43,           7681.69,           6694.42,           5557.14,           5013.71,           4317.76,           3490.63,           4051.03,,,,
Hungary,World,Food Products,Export,Export(US$ Mil),           4572.53,           4116.66,           3719.13,           3415.93,           4030.58,           4112.94,           3552.11,           3215.88,           2654.90,           2432.02,           2704.67,           2129.69,           1755.79,           1572.08,           1413.17,           1115.69,            866.78,            772.85,            698.20,            741.63,            932.48,           1005.00,           1074.06,            934.60,            808.65,            671.25,            687.99,,,,
Hungary,World,Footwear,Export,Export(US$ Mil),            784.22,            669.31,            552.13,            437.44,            520.16,            490.09,            443.44,            521.38,            416.84,            385.26,            407.17,            406.12,            354.87,            301.51,            299.14,            332.26,            347.81,            356.18,            331.12,            360.85,            361.58,            337.49,            322.88,            272.88,            282.83,            243.95,            362.51,,,,
Hungary,World,Fuels,Export,Export(US$ Mil),           3479.16,           2834.45,           1876.02,           2302.12,           3756.42,           3884.78,           4154.32,           3877.70,           2516.15,           2034.68,           3345.21,           2642.89,           1731.87,           1631.39,           1000.08,            667.27,            510.42,            483.73,            453.21,            397.54,            424.49,            432.84,            427.06,            383.80,            367.59,            307.67,            326.41,,,,
Hungary,World,Hides and Skins,Export,Export(US$ Mil),            604.92,            563.61,            542.49,            465.87,            476.57,            391.55,            353.83,            323.01,            252.99,            217.64,            271.95,            272.49,            226.68,            207.74,            207.79,            205.72,            183.26,            166.54,            154.88,            148.66,            159.24,            149.34,            145.52,            119.85,            119.56,             93.23,            141.35,,,,
Hungary,World,Intermediate goods,Export,Export(US$ Mil),          18116.22,          16052.37,          13322.23,          13687.23,          15512.03,          15111.64,          14294.30,          14828.72,          11502.66,           9485.44,          13110.98,          11237.99,           8972.20,           7925.14,           6900.66,           5355.41,           4324.15,           3845.46,           3765.66,           3460.16,           3387.73,           3224.92,           2859.50,           3026.79,           2193.52,           1838.46,           2388.68,,,,
Hungary,World,Mach and Elec,Export,Export(US$ Mil),          47838.54,          43669.53,          40639.19,          38483.94,          42664.39,          43161.46,          43306.67,          50740.72,          45686.95,          40044.83,          49630.78,          44441.19,          37178.84,          31934.07,          29971.37,          22465.67,          16968.48,          14667.88,          14252.10,          12010.52,          10524.07,           7431.03,           2690.69,           2545.13,           1865.66,           1407.52,           1554.23,,,,
Hungary,World,Metals,Export,Export(US$ Mil),           6492.13,           5639.82,           4533.48,           4395.19,           5377.90,           5543.51,           5435.80,           5736.07,           4372.13,           3393.20,           5743.09,           4938.49,           4105.74,           3384.70,           3044.69,           2150.49,           1759.49,           1605.92,           1556.91,           1379.42,           1445.00,           1347.20,           1244.16,           1334.69,            914.78,            724.47,            902.66,,,,
Hungary,World,Minerals,Export,Export(US$ Mil),            100.95,             96.15,             78.18,             66.54,             68.23,             76.09,             90.62,             86.70,             61.35,             53.14,             73.37,             44.62,             43.09,             47.47,             48.19,             42.15,             35.73,             29.30,             33.14,             27.14,             26.65,             16.94,             17.10,             13.98,             15.16,             25.09,             15.91,,,,
Hungary,World,Miscellaneous,Export,Export(US$ Mil),           7289.03,           6969.77,           6456.05,           7627.10,           9766.67,           9361.36,           9328.35,          10180.04,           9311.19,           8709.07,          12520.70,          11070.61,           7317.00,           4991.26,           3004.02,           2851.75,           3028.86,           2476.77,           1648.50,           1414.64,           1290.83,           1255.37,            623.55,            536.95,           1258.08,            352.80,            398.00,,,,
