Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,United Kingdom,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,            401.99,,,,,,,,,,,,
Kuwait,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,            469.08,            264.40,,,,,,,,,,,,,,,,,,,
Kuwait,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           3104.01,           3443.57,           2946.48,           2857.03,           3076.84,           2930.59,,           2687.60,           2596.29,,           2674.51,           2418.25,           1940.10,,           1358.04,           1277.53,            986.80,            834.61,            780.15,,,,,,,,,,,,
Kuwait,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          65374.76,          49565.96,          41440.92,          48482.89,          94498.84,         107758.79,,          97365.00,          58124.73,,          82679.85,          59197.29,          53167.21,,          26724.03,          18965.46,          14111.06,          14929.23,          18146.64,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       13818989.70,       12890133.97,       12829316.42,       12830504.87,       10896757.02,        4233094.96,,        5973738.89,        5973738.89,,        3611220.18,        6472491.03,        4352755.47,,        1666281.88,        1666281.88,         978827.34,,,,,,,,,,,,,,
Kuwait,World,Animal,Export,Export(US$ Mil),            229.09,            193.29,            161.49,            168.75,            183.70,            163.60,,            100.73,             66.31,,             44.89,             31.63,             30.57,,             24.73,             31.80,             17.61,             10.60,             14.74,,,,,,,,,,,,
Kuwait,World,Capital goods,Export,Export(US$ Mil),           1115.03,            720.07,            567.20,            677.21,            943.53,            743.49,,            519.83,            491.66,,            732.97,            636.48,            406.82,,             86.44,             84.55,             58.03,             45.74,             71.66,,,,,,,,,,,,
Kuwait,World,Chemicals,Export,Export(US$ Mil),           2522.50,           1708.49,           1540.03,           1831.01,           2244.69,           1973.33,,           1430.23,           1012.48,,           1485.04,            364.97,            363.11,,            228.98,            203.08,            122.16,            116.24,            133.01,,,,,,,,,,,,
Kuwait,World,Consumer goods,Export,Export(US$ Mil),          15007.47,          13025.24,          12191.48,          16005.64,          26919.19,          30393.59,,          29606.61,          22321.79,,          26218.28,          21515.96,          17174.08,,          10247.57,           7555.07,           6029.35,           5427.48,           7049.58,,,,,,,,,,,,
Kuwait,World,Food Products,Export,Export(US$ Mil),            235.85,            284.02,            216.58,            237.15,            213.99,            236.81,,            146.78,            125.29,,             90.44,             78.90,             66.34,,             66.24,             56.03,             44.38,             41.55,             30.12,,,,,,,,,,,,
Kuwait,World,Footwear,Export,Export(US$ Mil),             15.18,             15.40,              9.26,              9.20,             10.76,              5.00,,              3.39,              2.25,,              4.02,              8.16,              3.54,,              1.56,              1.75,              1.40,              1.80,              1.04,,,,,,,,,,,,
Kuwait,World,Fuels,Export,Export(US$ Mil),          65391.33,          49578.82,          41451.33,          48483.61,          94526.60,         107788.32,,          97398.58,          58153.79,,          82733.33,          59210.61,          53138.82,,          26707.73,          18941.90,          14100.46,          14930.38,          18139.36,,,,,,,,,,,,
Kuwait,World,Hides and Skins,Export,Export(US$ Mil),              7.28,              5.81,              9.67,              7.53,             10.37,              6.82,,              7.22,              5.06,,              5.43,              5.73,              5.15,,              6.94,              9.28,              5.37,              2.97,              2.88,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Export,Export(US$ Mil),           3529.14,           2547.90,           2388.77,           2816.82,           3659.37,           3912.76,,           3465.14,           2800.24,,           2569.07,           1750.22,           1624.52,,           1065.64,            876.69,            774.63,            765.01,            799.76,,,,,,,,,,,,
Kuwait,World,Mach and Elec,Export,Export(US$ Mil),            488.26,            398.85,            341.76,            389.83,            465.86,            368.05,,            382.90,            357.42,,            573.98,            390.11,            212.69,,            166.95,            125.14,             80.85,             77.13,             70.96,,,,,,,,,,,,
Kuwait,World,Metals,Export,Export(US$ Mil),            269.63,            275.59,            223.03,            231.83,            437.24,            428.14,,            458.69,            365.60,,            302.64,            286.48,            224.72,,            144.24,            162.31,             70.54,             73.28,             73.12,,,,,,,,,,,,
Kuwait,World,Minerals,Export,Export(US$ Mil),             20.73,              4.96,             15.31,              7.00,              5.41,              4.91,,              1.35,              3.75,,              2.10,              0.19,              0.89,,              6.31,              8.21,              0.08,              0.31,              0.07,,,,,,,,,,,,
Kuwait,World,Miscellaneous,Export,Export(US$ Mil),            386.43,            372.96,            262.58,            292.68,            185.40,            126.98,,             51.79,             59.53,,             42.62,             58.16,             85.93,,             48.38,             29.87,             22.14,             20.91,             17.09,,,,,,,,,,,,
Kuwait,World,Plastic or Rubber,Export,Export(US$ Mil),            819.24,            672.14,            689.75,            892.51,           1102.25,           1685.59,,           1850.96,           1675.91,,            733.84,           1281.87,           1093.08,,            899.03,            727.73,            726.58,            706.32,            725.36,,,,,,,,,,,,
Kuwait,World,Raw materials,Export,Export(US$ Mil),          52156.10,          38504.06,          30980.21,          34466.96,          69609.87,          79354.24,,          69104.19,          37081.68,,          57935.56,          38787.33,          36797.68,,          16714.23,          11584.70,           8216.90,           9619.98,          11215.77,,,,,,,,,,,,
Kuwait,World,Stone and Glass,Export,Export(US$ Mil),            158.32,            185.02,            203.56,            276.95,            372.59,            452.10,,            249.97,            211.89,,            185.12,            132.03,            148.58,,             82.83,             55.95,             43.17,             37.22,             35.40,,,,,,,,,,,,
Kuwait,World,Textiles and Clothing,Export,Export(US$ Mil),             59.61,             83.29,            129.41,            133.65,            129.21,             89.11,,             88.52,             75.59,,             71.98,             55.00,             44.69,,             49.31,             52.95,             46.18,             35.44,             34.54,,,,,,,,,,,,
Kuwait,World,Transportation,Export,Export(US$ Mil),           1050.30,            933.12,            768.78,            944.32,           1039.89,            897.56,,            399.88,            483.28,,           1059.80,            703.04,            506.50,,            144.24,            176.91,             71.22,             68.40,             82.70,,,,,,,,,,,,
Kuwait,World,Vegetable,Export,Export(US$ Mil),            179.48,            176.90,            111.89,            110.69,             94.86,             82.24,,             40.31,             30.49,,             60.05,             31.55,             22.71,,             13.67,              9.06,             18.17,              9.73,             11.91,,,,,,,,,,,,
Kuwait,World,Wood,Export,Export(US$ Mil),            108.22,            103.21,            100.91,            104.23,            109.15,             95.51,,             84.47,             69.61,,             61.74,             52.73,             55.99,,             56.85,             46.19,             36.10,             32.46,             27.19,,,,,,,,,,,,
Kuwait,World,All Products,Export,Exports (in US$ Mil),          71941.44,          54991.87,          46235.36,          54120.96,         101131.95,         114404.08,,         102695.76,          62698.24,,          87457.02,          62691.16,          56003.32,,          28647.98,          20638.16,          15406.42,          16164.76,          19399.48,,,,,,,,,,,,
Kuwait,World,Capital goods,Import,Import(US$ Mil),          10520.28,          10451.90,           9065.06,           8239.40,           8048.03,           7260.79,,           6342.59,           6751.17,,           6596.59,           5952.57,           3891.00,,           2205.21,           1655.96,           1153.32,            961.84,            918.79,,,,,,,,,,,,
Kuwait,World,Consumer goods,Import,Import(US$ Mil),          15318.11,          14553.23,          13993.28,          14774.55,          15027.18,          14379.38,,          11479.71,          10106.10,,          10911.30,           9353.25,           8074.55,,           2504.03,           2261.23,           1916.74,           1713.21,           1617.09,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Import,Import(US$ Mil),           7188.72,           5756.52,           5288.20,           5229.78,           5907.99,           5715.60,,           5325.91,           4189.64,,           5584.62,           4663.98,           3996.42,,            789.97,            655.24,            638.17,            569.45,            521.24,,,,,,,,,,,,
Kuwait,World,Raw materials,Import,Import(US$ Mil),           2797.88,           2790.48,           2388.56,           2664.50,           2505.45,           2289.83,,           1987.75,           1644.49,,           1740.57,           1387.90,           1273.62,,            864.24,            743.76,            685.63,            611.41,            599.15,,,,,,,,,,,,
Kuwait,World,All Products,Import,Imports (in US$ Mil),          35866.66,          33597.83,          30784.10,          30957.20,          31488.66,          29645.61,,          25141.99,          22691.40,,          24839.59,          21362.50,          17239.74,,          12630.61,          10991.77,           9007.32,           7869.47,           7156.50,,,,,,,,,,,,
Kuwait,...,...,Development,"GNI per capita, Atlas method (current US$)",          34290.00,          31660.00,          36880.00,  42530.00,  50750.00,  53050.00,  50650.00,  43840.00,  42160.00,  45300.00,  51710.00,  47580.00,  41480.00,  34560.00,  28100.00,  22600.00,  18930.00,  18670.00,  17980.00,  16870.00,  19680.00,  21480.00,  20870.00,  20520.00,,,,,,,
Kuwait,...,...,Trade Indicator,HH Market concentration index,              0.11,              0.09,              0.08,      0.08,      0.09,      0.09,,      0.09,      0.09,,      0.09,      0.09,      0.09,,      0.10,      0.11,      0.12,      0.12,      0.12,,,,,,,,,,,,
Kuwait,...,...,Trade Indicator,Index of export market penetration,              2.65,              2.59,              2.60,      2.49,      2.49,      2.49,,      2.27,      2.35,,      2.44,      2.31,      2.21,,      2.05,      1.98,      1.96,      1.96,      1.99,,,,,,,,,,,,
Kuwait,...,...,Development,Trade (% of GDP),            100.49,             97.84,             96.16,     98.70,    100.04,     97.61,    101.01,     99.12,     97.03,     88.81,     92.68,     91.73,     89.71,     92.24,     89.30,     86.56,     81.23,     86.85,     86.62,     85.37,     94.96,     92.44,     91.47,     94.32,     93.18,     92.06,     94.69,    142.61,    103.01,     93.77,     90.50
Kuwait,...,...,Development,Trade Balance (% of GDP),             12.95,              4.55,             -0.90,      8.83,     36.98,     44.12,     48.45,     47.32,     36.32,     30.06,     40.84,     35.10,     41.38,     35.71,     24.54,     17.63,      8.01,     15.77,     26.33,      6.50,     -7.23,     13.26,     13.10,     10.39,      8.52,      3.49,    -13.75,   -108.81,    -13.13,     11.03,      4.62
Kuwait,...,...,Development,Trade in services (% of GDP),             31.96,             27.74,             29.13,     26.06,     18.48,     15.61,     17.20,     18.90,     21.48,     23.79,     18.82,     20.51,     18.79,     16.70,     18.95,     20.38,     19.63,     20.12,     17.88,     22.35,     28.19,     22.70,     20.84,     24.80,     23.80,     24.15,     30.64,     55.25,     25.17,     22.47,     25.91
Kuwait,China,All Products,Export,Partner share(%)-Top 5 Export Partner,              1.32,,              1.08,      1.49,      1.03,      0.91,,      0.81,      1.08,,,,,,,,,      0.52,,,,,,,,,,,,,
Kuwait,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             16.67,             16.38,             15.15,     16.37,     14.14,     13.53,,     14.77,     12.50,,     11.69,     11.50,      9.25,,      6.78,      5.71,,,,,,,,,,,,,,,
Kuwait,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.70,              5.93,              6.31,      5.70,      6.67,      6.70,,      6.60,      7.31,,      7.32,      7.46,      7.56,,     11.46,     10.27,      9.32,      9.89,      8.13,,,,,,,,,,,,
Kuwait,India,All Products,Export,Partner share(%)-Top 5 Export Partner,              1.58,              1.38,              1.59,      1.40,      0.88,      0.63,,      0.62,      0.66,,      0.61,      0.62,      0.55,,,,      0.54,,      0.45,,,,,,,,,,,,
Kuwait,India,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.68,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Indonesia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      0.33,,      0.61,      0.61,      0.84,      0.61,      0.52,,,,,,,,,,,,
Kuwait,Iraq,All Products,Export,Partner share(%)-Top 5 Export Partner,              0.87,              1.26,,,,,,,,,,,,,      0.69,      0.87,,,,,,,,,,,,,,,
Kuwait,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      6.04,,,,,      5.59,      5.86,,,,,,,,,,,,,
Kuwait,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.87,,              6.53,      6.93,      7.10,      7.51,,      6.61,      7.96,,      9.60,      8.53,      7.99,,      6.40,      9.86,     10.69,      9.56,      9.75,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,,              1.20,              1.51,      1.49,      0.74,      0.62,,      0.67,      0.78,,      0.49,      0.53,      0.58,,      0.72,      1.11,      1.12,      1.01,      0.78,,,,,,,,,,,,
Kuwait,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.47,,,,,,,,,      5.61,,      7.94,,      7.92,      6.78,      6.45,      6.46,      7.03,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,              1.11,              1.07,              1.18,      1.22,      0.83,      0.75,,      0.67,      0.97,,      0.79,      0.83,      0.62,,      0.67,      0.81,      0.90,      0.80,      0.47,,,,,,,,,,,,
Kuwait,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,              8.64,              8.72,              9.09,      9.45,      9.38,      8.88,,      6.38,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,      5.62,,,,,,,,,,,,
Kuwait,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,      0.54,      0.42,,,,,,,,,,,,,,,,,,,
Kuwait,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              8.65,             10.25,              9.57,      9.23,      9.77,      9.89,,     10.69,     11.44,,     10.77,     11.32,     11.25,,     10.75,     11.62,     10.96,     10.61,     10.90,,,,,,,,,,,,
Kuwait,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,             90.87,             90.13,             89.63,     89.58,     93.44,     94.19,,     94.81,     92.71,,     94.54,     94.43,     94.94,,     93.28,     91.90,     91.59,     92.36,     93.54,,,,,,,,,,,,
Kuwait,World,All Products,Trade Indicator,Country Growth (%),             14.38,             12.33,            -13.63,    -23.94,     -4.58,     -2.39,,     18.84,     14.36,,     21.03,      6.10,     15.89,,     16.04,     13.78,     -0.66,     -8.64,     22.85,,,,,,,,,,,,
Kuwait,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             25.57,             25.77,             25.12,     25.14,     24.00,     16.30,,      8.10,      8.10,,     20.86,     21.85,     17.96,,      4.40,      4.40,     16.12,,,,,,,,,,,,,,
Kuwait,World,Animal,Export,Export Product share(%),              0.32,              0.35,              0.35,      0.31,      0.18,      0.14,,      0.10,      0.11,,      0.05,      0.05,      0.05,,      0.09,      0.15,      0.11,      0.07,      0.08,,,,,,,,,,,,
Kuwait,World,Capital goods,Export,Export Product share(%),              1.55,              1.31,              1.23,      1.25,      0.93,      0.65,,      0.51,      0.78,,      0.84,      1.02,      0.73,,      0.30,      0.41,      0.38,      0.28,      0.37,,,,,,,,,,,,
