Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Qatar,World,Mach and Elec,Export,Export(US$ Mil),            868.27,            630.61,            850.51,            772.11,              0.05,              1.48,            482.27,,              4.64,,              0.24,            195.91,            123.42,            131.82,             65.30,             64.86,             64.56,              0.18,             61.96,,,,,,,,,,,,
Qatar,World,Metals,Export,Export(US$ Mil),           2904.10,           2078.55,           1825.45,            860.62,             50.21,             31.37,           4530.11,,             68.41,,             21.55,            328.36,            446.93,            460.55,            389.45,            284.24,            240.23,            190.71,            133.19,,,,,,,,,,,,
Qatar,World,Minerals,Export,Export(US$ Mil),            259.32,            258.99,            213.57,            345.98,            324.33,            278.62,            393.22,,            178.40,,            267.11,             45.43,             24.10,             29.97,             22.66,             12.98,              8.24,             10.68,             15.68,,,,,,,,,,,,
Qatar,World,Miscellaneous,Export,Export(US$ Mil),            789.93,            442.61,            500.75,           8905.98,          17217.00,          11725.71,            838.75,,           5736.52,,           4356.11,            295.67,             37.76,             16.31,             40.05,             14.24,             17.46,              0.50,             18.00,,,,,,,,,,,,
Qatar,World,Plastic or Rubber,Export,Export(US$ Mil),           2137.71,           2801.61,           2914.93,             82.74,              2.18,           4633.28,           4345.28,,           1407.24,,           1396.82,           1370.33,           1130.57,            641.00,            442.50,            268.32,            266.67,            221.55,            237.70,,,,,,,,,,,,
Qatar,World,Raw materials,Export,Export(US$ Mil),          10970.92,          12046.37,           9125.29,          11300.36,          21840.49,          25167.21,,,          20398.29,,          26033.89,          19257.05,          16029.45,          12909.68,           8543.00,           6731.40,           2901.94,           5623.90,           3859.19,,,,,,,,,,,,
Qatar,World,Stone and Glass,Export,Export(US$ Mil),            178.48,             93.88,            102.67,             44.66,              0.46,              0.50,            107.72,,              0.90,,              0.14,             25.38,              4.59,             16.74,             19.82,              2.07,              5.75,              2.21,             12.41,,,,,,,,,,,,
Qatar,World,Textiles and Clothing,Export,Export(US$ Mil),             54.94,             20.67,             26.80,             27.39,              0.52,              0.35,             13.80,,              0.33,,              0.43,              9.65,             28.95,             48.34,             42.08,             92.61,            112.06,            136.64,            148.29,,,,,,,,,,,,
Qatar,World,Transportation,Export,Export(US$ Mil),           2808.80,           1339.27,            878.92,           1264.49,             14.83,              9.61,            617.33,,             12.23,,              3.42,            231.32,            147.62,            163.70,            127.82,             83.66,             85.21,              0.23,             48.06,,,,,,,,,,,,
Qatar,World,Vegetable,Export,Export(US$ Mil),             31.41,             13.05,             20.80,             19.06,              4.73,              7.00,             18.02,,              3.15,,              1.38,              3.83,              4.20,              3.70,              2.11,              1.62,              1.33,              0.70,              3.78,,,,,,,,,,,,
Qatar,World,Wood,Export,Export(US$ Mil),             72.78,             25.15,             25.33,             53.48,              1.35,             29.07,             27.13,,              4.87,,              3.02,              7.33,              7.98,              6.76,             11.37,              2.96,              6.35,              0.46,              0.97,,,,,,,,,,,,
Qatar,World,All Products,Export,Exports (in US$ Mil),          73985.20,          67498.11,          57308.63,          77971.08,         131591.55,         136855.12,         133717.00,,          74964.42,,          67307.14,          42019.94,          34051.31,          25762.50,          18685.09,          13382.58,           8230.92,          10705.85,           8846.96,,,,,,,,,,,,
Qatar,World,Capital goods,Import,Import(US$ Mil),          10800.28,          10321.13,          11023.04,           9793.04,           9638.51,           8487.45,,,           7653.12,,          11503.83,          10448.48,           6848.88,           4003.13,           2567.33,           1326.78,           1459.62,           1467.85,           1132.17,,,,,,,,,,,,
Qatar,World,Consumer goods,Import,Import(US$ Mil),          10176.27,          10605.67,          11156.87,          12378.65,          11347.07,          10205.57,,,           8337.90,,           8803.21,           7054.24,           4176.11,           3330.74,            868.13,            755.80,           1471.05,           1337.27,           1284.92,,,,,,,,,,,,
Qatar,World,Intermediate goods,Import,Import(US$ Mil),           6333.15,           5571.14,           6046.17,           7717.70,           7084.70,           6113.81,,,           5350.29,,           6166.61,           4918.97,           3505.17,           2227.45,            571.50,            518.51,            817.73,            647.08,            563.55,,,,,,,,,,,,
Qatar,World,Raw materials,Import,Import(US$ Mil),           2747.20,           2753.03,           2549.99,           2715.79,           2377.38,           2158.70,,,           1512.26,,           1297.04,            995.79,            602.46,            397.90,            223.48,            267.69,            284.71,            287.61,            255.33,,,,,,,,,,,,
Qatar,World,All Products,Import,Imports (in US$ Mil),          31696.09,          29896.36,          32060.03,          32610.46,          30447.66,          27034.10,          30787.00,,          23239.55,,          27900.04,          23429.16,          16440.10,          10060.89,           6004.57,           4897.43,           4052.05,           3757.83,           3252.25,,,,,,,,,,,,
Qatar,...,...,Development,"GNI per capita, Atlas method (current US$)",          61150.00,          58610.00,          64010.00,  72690.00,  79900.00,  78800.00,  72860.00,  66950.00,  63620.00,  61250.00,  65580.00,  58030.00,  50810.00,  38260.00,  36160.00,  30680.00,  28400.00,,,,,,,,,,,,,,
Qatar,...,...,Trade Indicator,HH Market concentration index,              0.10,              0.09,              0.10,      0.11,      0.14,      0.14,      0.14,,      0.15,,      0.21,      0.23,      0.23,      0.23,      0.23,      0.27,      0.27,      0.31,      0.30,,,,,,,,,,,,
Qatar,...,...,Trade Indicator,Index of export market penetration,              2.90,              3.19,              3.07,      2.89,      2.87,      2.92,      2.88,,      2.59,,      2.43,      2.28,      2.11,      2.02,      1.86,      1.78,      1.66,      1.68,      1.61,,,,,,,,,,,,
Qatar,...,...,Development,Trade (% of GDP),             87.99,             88.30,             89.55,     93.71,     99.03,    102.38,    105.75,     98.72,     86.07,     80.14,     89.43,     96.11,     98.57,     94.75,     90.37,     90.16,     88.47,     94.97,     89.61,     85.73,     91.06,     84.45,     83.51,     87.67,     78.65,,,,,,
Qatar,...,...,Development,Trade Balance (% of GDP),             19.20,             13.79,              5.88,     20.42,     36.96,     43.05,     47.20,     46.52,     38.57,     22.13,     33.29,     24.44,     27.06,     35.42,     37.96,     33.23,     32.22,     36.82,     44.95,     34.35,     11.13,     12.11,      3.94,      1.01,     11.10,,,,,,
Qatar,...,...,Development,Trade in services (% of GDP),             26.53,             29.43,             30.79,     28.30,     22.49,     19.45,     18.11,     14.46,,,,,,,,,,,,,,,,,,,,,,,
Qatar,China,All Products,Export,Partner share(%)-Top 5 Export Partner,             12.11,             10.73,              7.83,      6.72,      7.68,      6.48,      5.10,,,,,,,,,,,      3.05,,,,,,,,,,,,,
Qatar,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             12.15,             11.36,             10.34,     11.55,     10.55,      9.84,      8.00,,      9.05,,      7.21,,,,,,,,,,,,,,,,,,,,
Qatar,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,     26.75,,,,,,,,,,,,,,,,
Qatar,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.02,              6.94,              9.25,      7.49,      7.13,      6.57,,,      7.25,,      8.40,      7.76,      9.33,      9.18,      5.26,      9.65,,      9.17,      8.17,,,,,,,,,,,,
Qatar,India,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.69,             12.27,             12.88,     11.91,     12.72,     10.45,     10.94,,      8.58,,,      6.36,      4.87,,      5.38,,,,,,,,,,,,,,,,
Qatar,India,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,      7.36,     10.38,      9.26,      6.46,,      7.44,      9.04,      9.79,,,,,,,,,,,,,
Qatar,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,             12.94,             17.15,             19.08,     20.77,     25.30,     29.17,     27.59,,     28.66,,     34.50,     40.58,     41.46,     40.00,     41.63,     46.02,     28.89,     51.77,     27.90,,,,,,,,,,,,
Qatar,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,              5.29,              6.66,      6.54,      6.42,      7.08,      6.69,,      7.53,,      9.64,     10.08,     12.00,     11.64,,     10.47,     10.53,      9.52,     11.02,,,,,,,,,,,,
Qatar,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,             15.73,             15.84,             15.66,     17.30,     18.79,     17.94,     18.45,,     16.05,,     20.22,     17.46,     13.88,     15.75,     15.70,     18.51,     21.10,     20.02,     22.07,,,,,,,,,,,,
Qatar,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      9.51,,,,,,,,,,,,,,,,
Qatar,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,              6.74,              9.34,,,      6.15,      5.09,      5.26,,      7.76,,     10.92,     11.31,      9.45,      8.20,      9.07,      9.52,     12.36,      6.87,      9.31,,,,,,,,,,,,
Qatar,Thailand,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      4.58,,,,      2.98,,,,,,,,,,,,,,,
Qatar,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              6.56,      6.07,,,,,      5.71,,      5.00,,,      4.56,,,      5.30,,      5.80,,,,,,,,,,,,
